anio,potencia_hp,cilindrada_cm3,peso_kg,puertas,airbags,tipo_combustible,largo_mm,ancho_mm,alto_mm,traccion,transmision_automatica,torque_nm,seguridad_esp_abs,consumo_litros_100km,emisiones_co2_g_km,cero_a_cien_seg,capacidad_baul_litros,rango_precio
2023,162,1477,1900,4,7,1,4372,1787,1330,0,0,211,1,4.75,112,13.23,518,1
2011,142,2166,1650,2,8,1,4512,1861,1251,2,0,257,1,6.39,156,12.48,501,1
2016,108,1300,1636,4,9,0,4281,1821,1552,0,1,242,0,4.56,91,13.36,400,0
2007,143,1978,1334,5,2,0,4525,1895,1485,2,1,143,1,6.38,111,11.32,419,1
2022,139,2173,1328,4,5,1,4520,1797,1448,1,1,154,1,3.5,75,12.52,364,1
2012,148,1756,1037,4,2,1,4254,1671,1506,0,0,237,1,3.5,75,10.35,301,2
2011,228,2305,1595,4,4,1,4670,1772,1604,0,0,251,1,4.34,77,11.69,438,2
2016,119,1648,1523,5,4,1,4271,1821,1563,1,1,154,1,6.27,122,12.45,426,0
2014,157,1693,1721,3,6,0,5186,1763,1527,0,1,244,1,5.49,124,12.88,249,1
2021,183,1311,1347,4,9,0,4467,1833,1379,0,0,129,1,4.63,104,10.73,372,3
2015,144,2309,1365,4,8,1,4149,1775,1389,0,1,257,1,4.76,90,11.8,450,2
2015,234,1417,1443,4,2,0,4205,1732,1259,2,0,167,0,4.53,107,11.1,504,3
2007,125,1975,1623,5,3,0,4844,1693,1501,1,1,225,1,6.3,126,13.3,452,0
2005,153,1764,1032,5,4,0,4377,1749,1539,0,0,215,1,5.05,111,11.68,242,1
2012,108,1274,1584,4,4,0,4091,1796,1545,0,1,290,1,5.45,102,12.28,278,0
2024,126,1495,1395,2,4,0,4756,1623,1504,0,0,235,1,4.34,110,11.18,353,2
2023,150,2491,1135,4,6,0,4375,1718,1438,1,1,184,0,4.87,107,10.98,503,2
2017,174,1901,879,4,7,0,4696,1620,1405,0,1,242,0,4.81,116,10.13,327,0
2017,153,1295,1366,4,9,0,4781,1731,1384,2,0,349,1,3.8,75,12.64,480,3
2012,190,1953,1762,5,7,0,4582,1876,1437,2,0,264,1,4.65,105,12.85,326,3
2008,136,1727,1819,5,4,0,5200,1685,1372,0,1,216,1,5.32,126,12.51,440,1
2005,127,3527,1489,4,3,0,3983,1836,1590,2,1,170,0,6.28,100,13.58,287,2
2011,248,1943,1891,4,5,0,4255,2008,1346,1,1,183,0,5.83,149,12.67,359,3
2011,156,1610,1389,2,8,0,4423,1896,1434,1,1,261,1,4.02,75,11.03,278,3
2008,111,2510,1638,4,9,0,5178,1791,1295,0,0,167,1,6.42,145,12.13,522,1
2010,112,879,1287,2,5,0,5039,1849,1474,2,1,220,1,3.89,106,11.33,329,0
2005,102,1847,1271,5,3,1,4887,1670,1450,0,0,306,1,4.15,98,12.07,247,0
2017,177,2797,1231,5,2,0,4262,1654,1421,1,1,229,1,4.65,82,11.45,227,1
2023,125,1742,885,4,2,0,4297,1782,1375,0,1,155,0,3.75,80,11.38,368,1
2018,145,933,1722,4,7,0,4251,1812,1450,0,1,351,0,5.24,135,11.59,334,2
2013,137,1602,1240,4,6,0,4265,1868,1406,2,0,326,1,5.45,107,10.78,434,2
2013,169,2527,1200,5,7,1,4948,1734,1439,0,0,250,1,4.86,97,11.33,367,3
2011,106,1988,1105,4,2,1,4427,1795,1607,0,1,297,1,3.5,75,12.41,485,0
2007,97,1381,1349,3,5,0,4467,1793,1464,1,0,204,1,5.51,131,11.12,345,1
2016,149,1457,1841,4,3,1,4732,1769,1493,0,1,263,1,5.17,85,12.23,477,3
2016,164,1520,1923,2,4,0,4001,1774,1413,2,0,195,1,6.7,160,13.29,284,0
2005,153,1981,985,4,6,0,4516,1712,1387,2,0,139,1,4.61,93,10.2,244,2
2013,108,2469,1311,4,4,0,4171,1802,1448,0,0,376,1,5.16,113,12.12,300,3
2010,167,2326,1141,4,7,0,4412,1796,1650,0,1,136,1,4.78,102,10.59,279,2
2008,110,2028,1647,5,4,0,4324,1745,1427,2,1,238,1,5.87,140,13.57,264,0
2019,119,1134,1472,3,6,0,4309,1833,1479,2,0,237,0,3.55,78,11.11,414,0
2015,102,1136,1241,4,5,0,4568,1862,1384,0,0,251,0,3.5,92,11.88,358,0
2017,192,2067,1418,5,5,0,4566,1834,1230,1,0,215,1,4.51,113,11.9,392,2
2019,165,1127,1281,3,3,0,4434,1697,1387,1,1,215,1,3.81,75,12.05,425,1
2024,164,1687,1804,4,6,0,4611,1788,1640,0,1,228,1,6.5,170,12.46,232,3
2021,190,1952,1537,4,9,0,4239,1707,1498,1,1,249,0,5.82,134,11.47,426,3
2017,253,1231,1567,4,7,0,4704,1788,1581,0,1,220,1,4.45,100,11.06,277,3
2022,72,1288,850,5,7,0,4438,1707,1422,0,0,216,0,3.5,86,10.86,326,2
2014,110,1753,1383,4,8,0,4355,1882,1261,0,1,141,1,4.59,87,12.49,206,0
2024,115,2052,1921,4,2,1,4262,1843,1361,2,0,341,1,4.76,81,13.21,434,2
2020,106,2331,1732,3,8,0,4428,1872,1482,0,1,252,0,4.48,99,13.04,228,3
2018,97,2104,938,2,3,0,5061,1864,1469,0,0,233,1,3.5,75,12.11,284,2
2023,128,1837,1322,2,7,1,4481,1758,1449,0,1,183,1,4.66,125,11.57,278,2
2015,91,1427,1100,5,9,0,4157,1746,1408,0,1,160,1,5.01,99,11.19,361,0
2019,153,1265,1828,5,9,0,4776,1919,1525,2,0,272,1,6.03,133,12.3,373,2
2010,142,1545,1461,5,5,0,4358,1767,1410,0,1,210,0,4.83,109,12.39,450,0
2024,159,2005,1208,3,8,0,4585,1672,1475,0,1,257,0,3.5,90,11.54,371,3
2017,160,1968,1409,4,6,0,4318,1861,1466,2,1,139,1,4.81,91,11.91,464,1
2020,164,800,850,5,3,0,4884,1792,1421,0,0,313,1,3.5,75,9.86,422,3
2014,125,1407,1129,4,3,0,4323,1900,1379,0,1,274,1,4.29,112,11.27,292,2
2022,225,2402,1409,3,9,1,4919,1799,1416,1,1,215,1,4.97,105,10.92,328,2
2006,149,1840,1611,5,9,0,4185,1778,1600,1,1,248,1,6.71,164,12.19,511,2
2007,66,1091,915,3,9,0,4412,1902,1539,0,0,264,1,4.43,109,12.5,491,0
2015,100,2978,1305,3,5,1,4920,1657,1532,1,1,140,0,4.57,109,12.67,462,0
2019,70,1786,1652,5,4,0,4550,1733,1387,1,1,321,1,7.67,160,13.24,466,1
2021,141,1992,1037,4,8,1,5181,1709,1335,1,1,249,1,3.5,75,12.14,434,2
2013,135,2000,1457,4,2,0,4419,1604,1538,0,1,178,1,4.61,75,12.66,408,1
2017,121,1616,1416,4,9,0,4577,1850,1522,1,0,154,1,4.76,91,11.37,387,1
2016,220,1436,1829,5,6,1,5072,1735,1461,0,1,279,1,5.33,112,10.17,544,2
2024,162,2861,1342,3,7,0,4046,1852,1420,1,0,233,0,5.27,105,10.74,330,1
2018,169,2302,1357,5,5,1,4009,1811,1333,2,0,249,1,3.89,75,11.84,391,3
2013,103,2211,1614,4,9,0,4261,1829,1519,2,0,222,1,7.68,170,13.33,223,1
2024,100,2088,1068,3,7,1,4744,1744,1545,1,0,160,0,3.5,87,10.74,257,2
2007,141,1298,1345,4,2,0,4017,1719,1396,0,0,251,1,3.56,78,12.19,533,0
2024,147,2439,1286,4,6,0,4679,1787,1389,0,0,208,1,6.18,115,11.98,439,2
2008,66,1378,1365,4,8,0,4658,1854,1549,0,0,219,1,5.16,133,13.58,366,0
2010,133,1942,1612,4,2,1,5104,1776,1399,0,1,363,1,5.8,108,13.3,399,1
2021,141,980,1539,4,7,0,4814,1724,1592,1,0,272,1,4.37,116,13.0,265,3
2019,131,800,1213,4,3,0,4609,1684,1441,1,0,276,0,3.5,75,11.95,343,2
2024,107,1959,1434,5,6,1,4908,1796,1419,0,0,383,1,4.06,86,12.66,257,1
2019,118,1395,1773,5,9,0,4662,1736,1454,0,0,243,0,4.18,112,12.73,356,0
2017,133,805,1192,4,5,0,4362,1774,1419,2,0,227,1,3.5,75,12.08,438,0
2011,144,2070,1436,4,2,0,4157,1761,1540,0,1,179,1,5.82,110,11.44,415,0
2005,164,2860,1352,4,2,0,4329,1744,1521,0,1,193,0,6.88,145,11.75,520,1
2007,183,2495,1384,4,7,0,4488,1804,1537,0,0,100,1,5.61,121,11.7,407,2
2010,128,1671,992,3,9,0,4553,1824,1465,0,0,267,1,4.2,126,12.09,180,1
2005,122,1804,1753,4,4,0,3859,1937,1413,1,0,144,0,5.44,105,12.56,544,0
2015,158,2244,1206,3,9,0,4434,1841,1449,0,1,274,1,5.44,98,12.2,304,1
2020,164,2361,1657,4,5,0,4509,1907,1416,0,1,217,1,6.52,125,12.33,396,3
2024,123,1628,1245,5,2,0,4664,1715,1567,0,0,228,1,3.5,79,12.41,393,2
2014,172,1817,1244,4,6,1,4988,1652,1530,0,0,217,1,4.0,89,10.74,411,3
2022,179,1950,1703,4,9,0,4556,1779,1443,0,1,303,0,6.52,130,12.79,385,2
2024,192,2077,1648,4,4,0,4227,1849,1376,0,0,293,0,5.61,124,11.73,380,3
2022,211,1733,1452,4,9,0,3955,1836,1573,2,0,218,1,4.02,112,10.46,252,3
2014,105,1740,1590,4,7,0,4706,1877,1461,1,1,166,1,5.48,121,12.93,618,0
2011,141,2490,1328,4,5,1,4239,1600,1440,0,1,275,1,5.04,110,12.86,432,0
2024,140,2405,1398,5,7,0,4760,1880,1574,0,0,162,1,4.46,123,11.3,392,1
2009,136,2039,1235,2,5,1,4919,1807,1409,1,1,127,1,3.5,75,11.05,554,1
2013,114,2660,1626,4,2,0,4037,1656,1424,0,0,250,0,6.82,134,12.92,273,0
2006,81,1607,1227,4,8,1,4666,1838,1432,0,0,293,1,4.22,83,11.28,462,0
2020,144,2611,1771,5,4,1,4888,1794,1345,0,1,196,1,7.49,145,13.85,337,2
2017,109,2071,1321,5,6,0,4806,1810,1475,0,1,244,1,5.31,88,13.36,423,3
2006,143,3436,1405,5,7,1,3871,1860,1389,2,1,195,1,4.95,105,12.82,406,2
2009,108,1204,1590,4,2,1,4244,1814,1404,0,1,263,1,5.79,125,12.98,180,0
2016,96,1455,1406,3,7,0,4116,1662,1394,2,1,286,1,5.29,113,13.76,242,1
2015,149,2009,1326,4,4,0,4657,1769,1403,2,1,204,1,3.5,80,12.77,525,3
2021,146,1999,1392,5,6,0,4624,1651,1383,2,1,158,1,3.97,90,11.81,358,3
2010,163,2775,1623,5,5,0,3691,1832,1470,1,0,133,1,6.2,112,12.95,545,2
2023,227,1466,1234,5,8,0,4410,1892,1438,2,1,276,1,4.4,101,10.3,497,3
2013,151,2252,1368,3,3,0,4740,1681,1454,0,0,152,1,3.5,83,11.61,364,1
2021,159,2381,1403,5,2,0,4544,1726,1638,2,1,242,1,5.11,88,10.92,354,3
2009,97,2152,1616,5,5,0,4544,1709,1438,0,0,267,1,6.6,174,12.96,528,0
2005,89,1320,1375,4,2,0,4391,1744,1498,1,0,190,1,3.5,75,12.31,567,0
2006,203,2504,1852,4,3,0,4182,1813,1507,1,1,210,1,7.73,144,12.1,349,2
2012,103,2415,1361,4,7,0,4495,1745,1445,0,1,280,1,6.08,137,12.49,518,3
2024,98,2100,1341,4,8,1,4516,1832,1472,0,0,172,1,3.5,78,11.96,474,2
2005,138,1902,1357,4,7,0,4685,1865,1452,0,0,165,1,4.15,101,11.88,493,1
2012,136,1913,1071,2,4,1,4709,1868,1466,0,1,206,0,3.5,79,12.38,394,0
2007,104,1761,1141,5,8,1,4526,1691,1403,0,1,297,1,3.5,75,11.5,319,3
2023,128,2120,1267,5,5,1,4828,1891,1410,0,0,317,1,3.5,75,12.32,292,2
2018,189,1816,1684,5,3,0,4388,1897,1451,0,0,214,1,5.75,121,12.03,262,2
2020,108,1376,1392,4,8,1,4067,1904,1292,0,0,177,1,3.5,75,12.51,543,2
2019,84,1276,1279,2,6,1,4643,1767,1570,0,0,284,0,3.77,80,12.33,385,0
2018,178,1424,1707,4,4,1,4538,1720,1623,0,0,120,1,4.54,88,11.65,279,1
2020,160,1911,1788,5,7,0,4649,1701,1464,0,1,235,1,6.13,128,13.02,473,1
2005,115,1787,1714,4,7,0,4121,1692,1503,0,0,217,0,5.71,94,13.16,329,0
2022,77,1908,1187,5,3,0,5037,1781,1536,0,0,298,1,4.65,114,11.77,333,0
2019,110,2050,1276,4,2,0,4713,1848,1344,2,0,304,0,5.59,128,11.23,570,0
2019,138,1486,1853,4,6,0,4414,1885,1524,0,0,163,1,5.4,81,12.9,260,3
2012,187,2533,1460,5,2,1,4219,1741,1416,0,0,230,1,5.61,130,11.93,395,3
2021,99,1666,1333,4,7,0,4823,1777,1633,0,0,186,1,4.9,107,12.88,335,0
2012,137,1583,1580,5,5,0,4169,1772,1435,2,0,202,1,5.55,107,13.04,306,2
2005,167,2041,1652,4,3,1,5178,1729,1523,0,1,257,1,6.64,119,12.62,262,2
2023,60,882,1257,2,6,0,4316,1839,1436,0,0,200,1,3.5,75,12.44,382,0
2009,181,1405,1455,2,5,0,5016,1809,1626,0,1,232,1,4.41,85,11.84,314,1
2007,93,2291,1632,5,5,1,4445,1791,1409,0,1,277,0,4.81,90,12.5,432,1
2017,153,931,1110,4,3,1,4974,1809,1543,0,0,311,1,3.5,90,10.77,386,3
2009,150,2359,1403,5,7,0,4280,1829,1500,2,0,237,1,5.33,123,11.77,348,2
2022,183,2556,1121,5,9,0,4506,1828,1482,2,1,227,1,3.95,111,10.99,303,3
2013,162,1615,1154,4,6,0,4741,1713,1468,0,0,154,0,5.27,120,11.22,513,1
2005,60,1946,1259,5,3,0,4699,1852,1397,0,0,315,1,6.27,149,11.77,450,0
2024,109,2360,1519,5,8,1,4830,1800,1243,0,1,250,1,4.38,81,12.14,323,2
2015,146,1567,1319,3,2,1,4354,1745,1536,2,1,228,1,3.5,75,12.45,255,0
2010,132,2234,1238,5,4,0,4525,1799,1411,2,1,225,1,6.39,139,11.49,210,1
2018,159,1464,1413,4,2,0,4875,1808,1544,0,0,242,1,4.79,114,11.31,491,2
2015,172,1561,1113,4,8,0,4288,1867,1478,0,0,266,1,4.04,88,11.02,459,3
2005,164,1400,1507,4,2,0,4672,1696,1546,0,0,274,1,5.11,118,11.29,478,1
2020,131,1971,1683,5,6,0,4434,1886,1514,1,0,317,1,5.03,115,13.26,370,2
2013,66,2379,1380,2,3,0,4562,1782,1253,0,0,235,1,5.05,107,12.01,452,0
2018,122,1708,1349,4,3,1,4525,1740,1499,0,0,325,1,4.21,83,12.03,473,3
2022,157,1164,1493,4,6,0,4264,1737,1423,0,0,283,1,3.87,77,11.45,368,3
2017,96,1259,893,3,8,0,4422,1700,1543,0,0,216,1,3.5,88,11.53,346,0
2018,165,1997,1534,5,2,0,4543,1641,1497,2,0,120,1,5.32,112,11.59,292,1
2010,176,2722,2175,5,3,1,4469,1834,1498,0,0,225,0,6.55,143,13.02,419,0
2009,145,1997,1369,2,4,1,4972,1938,1428,0,1,314,1,5.58,114,12.83,441,2
2013,60,1607,1370,3,9,0,4803,1651,1377,1,0,173,1,5.05,127,12.41,347,0
2022,89,2183,1586,5,2,0,4587,1704,1415,1,1,225,1,5.8,93,12.79,355,0
2015,215,1680,1811,3,3,1,4271,1840,1306,1,0,230,0,5.56,121,11.65,355,3
2011,118,1611,1644,2,5,0,4253,1776,1403,1,0,277,1,4.03,75,13.56,446,0
2020,61,1321,861,5,4,0,5092,1847,1333,0,1,197,1,3.5,81,12.04,268,2
2022,189,2504,1541,5,2,0,4197,1772,1335,0,1,168,1,4.5,97,12.65,273,3
2023,141,800,2043,4,6,1,4534,1734,1459,0,0,254,1,4.79,80,13.09,283,0
2010,184,2199,1556,4,6,0,4608,1762,1493,1,0,175,1,6.08,140,12.42,369,2
2019,151,1568,1111,5,3,0,4407,1600,1447,2,1,110,1,3.69,84,11.75,405,2
2016,158,1595,1470,4,7,0,4199,1689,1410,0,0,330,1,5.72,122,12.18,276,2
2013,155,2646,1080,4,2,0,4265,1856,1374,1,0,276,1,3.55,77,10.24,457,3
2012,168,1443,1708,5,7,0,4336,1875,1425,1,0,333,1,4.82,108,11.25,509,3
2007,231,1460,1161,4,4,1,4287,1892,1384,2,0,272,0,3.51,85,10.99,413,3
2010,179,1735,1419,4,3,1,4898,1815,1445,0,1,261,1,4.35,87,12.42,489,2
2015,77,2007,1186,4,3,0,4497,1600,1328,0,1,242,0,3.5,88,14.0,295,0
2022,158,1579,1263,4,8,0,4343,1729,1506,1,0,209,1,4.92,108,10.54,297,0
2022,186,1013,1772,4,6,1,4532,1886,1405,1,0,251,1,5.35,132,12.4,428,3
2008,188,1367,1426,4,7,1,4700,1910,1480,1,0,187,1,4.2,85,10.78,382,1
2018,123,2441,1260,4,3,0,4397,1889,1521,2,1,156,1,3.72,75,11.7,299,3
2006,187,1837,1114,5,2,0,4771,1761,1476,0,1,200,1,4.38,82,10.78,514,2
2018,177,2026,932,4,2,0,4119,1675,1514,1,0,297,1,3.8,83,10.77,399,3
2011,243,1669,1087,2,5,0,4851,1777,1285,0,1,146,1,3.63,75,9.96,449,3
2013,110,1470,1428,4,4,0,4497,1781,1411,0,0,147,1,5.69,149,12.36,319,0
2019,120,2639,1645,4,8,0,4486,1905,1538,0,1,255,0,6.16,119,13.45,533,2
2013,128,1706,1260,5,8,0,4292,1798,1491,0,0,195,1,6.03,120,12.46,362,1
2021,120,1578,1793,4,4,1,4132,1781,1598,0,0,249,1,5.4,122,13.36,466,2
2015,104,2348,1221,4,5,1,4000,1786,1586,1,0,279,1,4.23,103,12.27,319,1
2024,60,1439,1340,5,5,1,4271,1812,1474,2,1,248,1,3.93,90,12.98,391,2
2017,123,1503,1130,2,7,0,4676,1830,1430,0,0,182,1,4.86,122,11.24,434,2
2010,155,1805,1648,3,7,0,4212,1722,1373,0,0,297,1,6.42,140,12.56,552,0
2020,120,1800,1924,5,7,0,4035,1695,1412,0,1,265,1,6.16,134,12.88,330,1
2013,217,1930,960,4,2,0,4227,1890,1417,0,1,222,1,3.5,98,10.49,394,3
2015,141,2846,1313,5,4,0,4385,1649,1403,0,0,219,1,4.69,127,11.09,429,0
2007,192,1968,1716,5,9,0,4396,1911,1377,0,0,242,1,4.2,101,11.9,251,0
2007,150,800,1038,5,4,1,4461,1627,1482,2,1,201,1,3.5,84,10.74,182,1
2016,173,1963,1542,2,3,1,4810,1733,1586,0,0,122,1,4.25,99,11.57,297,3
2008,151,1819,1705,5,3,0,4875,1858,1525,1,0,265,1,5.68,104,11.99,476,1
2024,195,1822,1420,5,2,1,5102,1780,1424,1,0,261,1,4.64,96,10.82,546,3
2022,142,1923,1538,4,8,0,4013,1675,1531,0,0,100,1,5.04,134,12.12,287,3
2019,160,1786,1840,5,2,0,4243,1814,1478,0,1,251,1,7.5,181,11.41,266,0
2019,155,1774,1887,4,6,0,4710,1785,1447,0,1,325,1,5.66,123,11.93,522,2
2016,128,2107,1385,5,5,0,4364,1763,1442,0,0,152,1,4.26,113,12.52,326,0
2006,156,1529,1267,4,2,0,4758,1730,1434,2,1,216,1,3.5,81,11.85,351,3
2012,229,1326,1170,4,9,0,4562,1777,1502,0,1,209,0,4.3,104,10.26,513,2
2014,129,3312,1644,3,7,0,4974,1733,1461,0,1,320,1,8.0,185,13.42,506,1
2023,157,1442,1057,5,8,1,4813,1975,1392,0,0,287,1,3.5,79,10.65,472,3
2009,190,1850,1337,4,9,0,4818,1761,1388,0,0,167,0,3.99,95,10.85,232,0
2014,186,1052,1426,2,9,0,4376,1750,1474,2,1,241,1,5.38,139,11.25,264,0
2011,140,1858,1274,2,7,0,4471,1737,1484,0,1,358,0,3.5,92,13.11,480,0
2007,60,1333,1470,5,6,0,4408,1922,1425,1,0,183,0,5.59,115,13.16,408,1
2007,161,1579,2041,3,7,0,4048,1649,1359,0,0,219,1,6.29,145,13.07,299,2
2012,60,2323,1370,4,5,0,4942,1809,1550,0,0,251,1,5.64,146,13.1,359,0
2006,199,2036,1291,4,3,1,4724,1761,1533,0,0,183,1,5.04,103,9.88,485,1
2006,147,2084,1654,4,5,0,4396,1666,1291,2,0,326,0,6.5,117,11.99,513,2
2012,180,914,1460,4,5,0,4891,1714,1557,0,0,192,1,3.95,76,11.83,388,3
2009,104,2718,1760,4,2,0,4311,1805,1433,1,0,137,1,8.09,158,13.07,314,0
2016,78,1204,1441,5,8,1,3949,1711,1465,0,1,189,1,3.73,75,14.37,344,0
2005,150,2564,1338,5,9,0,4802,1801,1541,1,1,259,1,8.62,170,11.65,508,3
2011,139,2311,954,4,5,0,4116,1918,1582,0,0,172,1,3.5,88,11.61,494,0
2014,120,2089,995,4,5,1,4441,1794,1530,1,0,238,1,3.5,75,11.83,397,1
2024,143,1373,941,4,8,0,4562,1664,1469,0,0,254,0,3.52,91,11.05,333,0
2017,251,1876,1495,5,5,0,4616,1712,1340,0,0,147,1,5.08,95,10.97,478,3
2022,173,1565,1059,4,7,0,4755,1757,1288,2,1,186,1,3.97,83,10.97,529,2
2011,182,1815,1714,4,6,0,4674,1752,1520,0,0,241,1,5.0,112,10.86,253,3
2013,174,1675,1408,5,4,1,4665,1792,1557,0,1,262,1,4.0,93,12.04,364,1
2013,199,800,1339,3,8,0,4263,1805,1385,0,0,188,1,4.04,103,11.35,479,3
2022,132,2361,1189,4,3,0,4588,1918,1428,0,1,229,1,4.08,83,12.25,390,2
2024,60,1759,1556,3,3,0,4048,1780,1405,0,1,203,0,5.14,128,13.53,327,0
2024,132,1558,1199,4,7,0,4969,1688,1403,0,1,264,1,3.5,75,12.5,405,3
2020,172,1520,1154,4,7,0,4079,1872,1536,0,1,251,1,3.95,97,10.82,407,2
2015,101,1979,1697,5,9,1,4396,1881,1467,0,0,198,1,6.23,106,13.86,278,0
2015,133,1353,1489,4,7,0,4104,1799,1432,1,0,249,1,3.63,85,11.59,380,0
2024,112,800,1341,3,2,1,4281,1760,1663,2,0,195,1,3.5,84,12.07,411,2
2010,200,2004,1560,5,8,1,4504,1830,1335,1,1,247,1,5.79,136,12.23,335,0
2011,170,2060,1402,5,5,0,4341,1763,1494,0,1,248,1,4.13,75,11.56,307,3
2022,166,1700,1496,4,2,1,4843,1616,1366,1,0,362,0,4.65,91,12.25,336,3
2012,165,1226,1196,5,6,1,4568,1825,1437,0,1,200,1,3.5,80,11.31,294,1
2009,139,1844,1918,4,3,0,4361,1851,1462,1,0,212,1,6.24,150,13.04,455,1
2016,148,1068,1255,4,5,0,4460,1895,1518,0,0,181,1,4.78,109,11.43,293,1
2011,93,1286,1789,2,5,0,4866,1722,1429,0,1,158,1,6.32,97,13.22,404,0
2022,60,1425,1353,3,2,0,4773,1798,1421,1,0,193,1,4.3,110,14.14,352,0
2023,146,2222,1602,5,8,1,4158,1800,1428,0,0,260,0,3.5,87,11.75,310,2
2011,153,1619,1584,5,6,0,4296,1787,1364,1,1,264,0,5.86,132,11.06,499,1
2015,188,1576,1687,4,9,0,4642,1789,1501,1,0,238,0,4.58,104,11.44,372,3
2024,203,2777,1190,3,5,0,4606,1783,1473,0,0,202,0,4.7,110,10.82,322,3
2019,203,1976,1669,5,6,0,4185,1797,1485,0,0,190,1,5.67,150,11.48,305,2
2009,100,1969,1862,3,8,1,4725,1839,1444,1,0,165,1,7.25,157,13.94,416,0
2016,126,1615,1335,4,3,1,4233,1878,1435,1,1,187,1,3.5,75,12.85,450,0
2017,159,1502,1409,3,9,1,4891,1719,1544,1,1,142,1,3.5,77,11.82,503,3
2018,241,800,1269,2,3,0,4659,1766,1532,0,0,301,1,4.49,99,9.44,369,3
2005,199,2284,1313,4,9,0,4160,1746,1563,1,1,330,0,5.9,130,10.57,353,2
2010,185,2024,1828,5,7,1,4341,1735,1480,0,1,104,1,6.27,99,12.52,388,2
2022,124,1710,1149,4,6,0,4336,1651,1558,0,1,237,0,4.94,116,10.97,392,1
2009,105,1731,1164,4,3,0,4548,1782,1417,1,1,236,1,5.58,142,11.95,311,3
2010,172,2168,1803,5,6,0,4439,1818,1434,0,0,233,1,5.81,146,13.19,511,2
2011,96,1023,1556,4,6,0,4156,1768,1546,0,1,184,1,3.5,87,13.27,376,1
2008,130,1505,1930,5,9,0,4082,1779,1517,0,0,281,1,6.98,152,13.13,420,0
2008,135,1232,1287,4,8,0,4665,1813,1427,1,0,245,1,3.89,87,11.13,422,2
2011,204,2686,1432,4,5,0,4586,1893,1366,2,0,282,0,5.76,147,11.33,418,3
2022,126,2238,1235,4,5,1,4532,1746,1434,2,0,176,1,3.5,82,11.6,290,3
2005,60,800,1436,5,5,0,4581,1686,1395,0,0,137,0,4.68,124,13.1,380,0
2010,160,1043,956,5,5,0,4314,1773,1588,0,1,246,1,3.5,75,11.53,583,1
2006,112,1734,1571,5,2,1,4555,1931,1511,1,0,162,1,4.59,87,13.14,526,0
2016,142,1564,1481,3,2,0,5200,1687,1389,0,0,283,0,3.67,77,12.14,407,0
2010,137,1138,1386,4,8,0,4852,1832,1366,0,1,100,1,5.21,100,12.54,354,0
2020,129,2772,1302,5,4,1,4413,1873,1388,0,0,192,1,4.73,81,11.55,180,1
2016,172,1956,1176,4,5,1,4343,1600,1405,0,0,183,1,4.35,97,11.77,330,1
2020,79,2037,1582,5,7,0,3642,1813,1437,1,1,200,1,3.75,87,12.78,356,3
2017,119,1454,1107,4,6,1,4821,1828,1539,0,1,236,1,3.5,76,11.76,359,3
2013,167,2161,1528,4,4,0,4736,1759,1373,0,1,244,1,5.03,116,12.89,361,0
2022,115,1610,1919,5,8,0,4337,1728,1633,1,0,258,1,5.99,105,12.97,434,2
2014,76,1658,1771,4,3,0,4070,1733,1375,1,0,265,1,6.56,135,12.63,280,0
2023,167,2106,1024,4,5,0,4153,1754,1337,0,1,210,1,4.03,85,10.9,396,3
2024,185,986,1266,4,2,0,4633,1756,1585,0,1,347,1,3.5,78,12.25,374,2
2016,138,2599,1505,5,6,0,4473,1741,1556,2,0,303,1,5.89,104,10.79,301,2
2018,62,1891,1382,4,2,1,4707,1752,1435,1,1,201,0,3.5,75,13.18,534,2
2010,168,2440,1050,4,9,0,4526,1875,1481,0,1,212,1,3.81,79,10.8,449,3
2021,74,1262,1496,5,7,0,4790,1683,1483,1,0,200,1,5.27,133,12.8,314,2
2018,152,1338,1397,4,3,1,4611,1640,1461,2,0,242,1,3.5,76,11.56,427,2
2023,105,1219,1879,5,6,1,4749,1877,1346,0,0,162,1,5.53,132,13.87,260,0
2010,94,1925,1337,5,4,0,3873,1765,1251,0,1,173,1,5.55,120,12.68,306,1
2020,122,1833,1692,4,6,1,4130,1749,1382,0,0,100,1,5.46,114,13.33,491,2
2014,133,1568,1083,5,3,1,4391,1771,1595,1,1,196,1,3.5,78,12.44,411,2
2008,114,1293,1143,4,6,0,4824,1797,1598,0,0,284,0,3.5,75,11.74,413,0
2008,164,1167,1580,2,2,0,5064,1738,1429,0,1,211,0,4.8,97,12.08,479,0
2016,122,1776,1671,4,3,0,4451,1820,1373,0,0,214,1,6.07,106,12.9,434,2
2011,179,1567,1161,4,6,0,4317,1703,1472,1,1,237,1,3.5,75,11.62,352,1
2007,151,1457,1406,3,6,0,3914,1756,1485,1,0,160,1,5.71,140,11.11,453,0
2013,112,2574,1055,4,4,0,4759,1603,1498,0,1,222,1,4.2,108,12.01,232,3
2018,105,1759,1355,4,2,1,4335,1874,1248,0,1,273,0,3.66,75,12.4,316,3
2011,74,2435,1609,4,5,0,5200,1766,1703,1,0,238,1,6.12,103,12.88,388,2
2024,152,1533,1291,2,9,0,4278,1834,1541,0,1,279,1,3.9,97,11.44,426,2
2020,126,1922,1338,5,7,1,5132,1818,1434,1,0,296,1,3.5,75,11.59,364,1
2015,60,1772,1118,4,2,1,4725,1824,1393,0,1,260,1,3.5,75,13.37,224,1
